"name","sku","category","image_url","page_url"
"Knob Flat Top Cast Antique Iron 35mm Dia – TBD","09.086.AI.35A","Cabinet Knobs, Door Knobs, Industrial, Knobs","","https://www.adfixtrade.co.uk/products/shop-by-style/industrial/knob-flat-top-cast-antique-iron-35mm-dia/"
"Knob Flat Top Cast Antique Iron 35mm Dia (AF005AI)","70.086.AI.35A","Cabinet Knobs, Door Knobs, Industrial","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.086.AI_.35A-Knob-Flat-Top-Ant-Iron-35mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/industrial/knob-flat-top-cast-antique-iron-35mm-dia-af005ai/"
"Knob INCA Ant Brass 35mm dia","01.086I.AB.35","Cabinet Knobs, Door Knobs, Knobs, Ornate","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/01.086I.AB_.35-Knob-INCA-Ant-Brass-35mm-dia.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/ornate/knob-inca-ant-brass-35mm-dia/"
"Knob INCA Ant Copper 35mm dia","01.086I.AC.35","Cabinet Knobs, Door Knobs, Knobs, Ornate","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/01.086I.AC_.35-Knob-INCA-Ant-Copper-35mm-dia.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/ornate/knob-inca-ant-copper-35mm-dia/"
"Knob INCA Ant Iron 35mm dia","01.086I.AI.35","Cabinet Knobs, Door Knobs, Knobs, Ornate","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/01.086I.AI_.35-Knob-INCA-ant-Iron-35mm-dia.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/ornate/knob-inca-ant-iron-35mm-dia/"
"Knob KINGS FACE Cast Antique Iron 42mm","49.086K.AI.42","Cabinet Knobs, Door Knobs, Knobs, Novelty, People","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/49.086K.AI_.42-Kings-Face-Knob-Cast-Ant-Iron-42mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/novelty-shop-by-style/knob-kings-face-cast-antique-iron-42mm/"
"Knob La Petite Patisserie PARIS Ceramic 38mm Dia","01.086F.PA.38","Cabinet Knobs, Door Knobs, Knobs, Ornate","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/01.086F.PA_.38-Ceramic-Knob-Petit-Patisserie-38mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/ornate/knob-la-petite-patisserie-paris-ceramic-38mm-dia/"
"Knob LION FACE Cast Antique Iron 30mm Dia","49.086L.AI.30","Animal, Cabinet Knobs, Door Knobs, Knobs","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/49.086L.AI_.30-Lion-Face-Knob-30mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/animal/knob-lion-face-cast-antique-iron-30mm-dia/"
"Knob MUSHROOM Dimple Cast Antique Iron 39mm Dia","A161","Cabinet Knobs, Door Knobs, Knobs, Victorian","https://www.adfixtrade.co.uk/wp-content/uploads/2022/03/A161-Knob-MUSHROOM-Dimples-Cast-Antique-Iron-39mm-Dia-3.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/cabinet-knobs/knob-mushroom-dimple-cast-antique-iron-39mm-dia/"
"Knob MUSHROOM Dimple Dia Ant Iron 39mm","01.086B.AI.39","Cabinet Knobs, Door Knobs, Flora & Fauna, Knobs","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/01.086B.AI_.39-Mushroom-Knob-AI-39mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/flora-fauna/knob-mushroom-dimple-dia-ant-iron-39mm/"
"Knob OCTOPUS shape Cast Antique Iron 3.0″ / 75mm","01.086O.AI.70","Animal, Cabinet Knobs, Door Knobs","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/01.086O.AI_.70-Knob-OCTOPUS-Shape-Rear-Ant-Iron-70mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/animal/knob-octopus-shape-cast-antique-iron-3-0-75mm/"
"Knob Off White Ceramic ALBANY with Ant Iron Back Plate 35mm","49.086OW.AIC.35","Cabinet Knobs, Door Knobs, Ornate","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/49.086OW.AIC_.35-Knob-Off-White-Ceramic-ALBANY-with-Ant-Iron-Back-Plate-35mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/ornate/knob-off-white-ceramic-albany-with-ant-iron-back-plate-35mm/"
"Knob ORNATE Cast Antique Iron 35mm dia","49.086O.AI.35","Cabinet Knobs, Door Knobs, Ornate","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/49.086O.AI_.35-Ornate-Knob-Ant-Iron-35mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/ornate/knob-ornate-cast-antique-iron-35mm-dia/"
"Knob Oval Grey Distressed Crackle Glaze Ceram. 45mm 49086GCG","A119.KA","Cabinet Knobs, Door Knobs, Knobs, Ornate","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/A119.KA-Knob-Oval-Grey-Distressed-Crackle-Glaze-Ceramic-35mm-M4-Bolt.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/ornate/knob-oval-grey-distressed-crackle-glaze-ceramic-35mm-m4-bolt/"
"Knob Oval Knob & Back Plate Cast Ant Iron 1.5″ if oos use 30","70.086A.AI.36","Cabinet Knobs, Door Knobs, Industrial","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.086A.AI_.36-Oval-Knob-Back-Plate-Ant-Iron-36mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/industrial/knob-oval-knob-back-plate-cast-ant-iron-1-5-if-oos-use-30/"
"Knob Oval Knob Hammered & Back Plate Cast Ant Iron 1.5″","70.086H.AI.36","Cabinet Knobs, Door Knobs, Industrial, Knobs","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.086H.AI_.36-Knob-Oval-Hammered-Back-Plate-Cast-Ant-Iron-36mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/industrial/knob-oval-knob-hammered-back-plate-cast-ant-iron-1-5/"
"Knob Oval White Distressed Crackle Glaze Ceram 45mm","49.086WCG.AIC.35","Cabinet Knobs, Door Knobs, Industrial, Knobs","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/49.086WCG.AIC_.35-Knob-Oval-White-Crackle-35mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/industrial/knob-oval-white-crackle-glaze-details-40mm-dia/"
"Knob OWL Design Cast Antique Iron 32mm","01.086W.AI.32","Animal, Cabinet Knobs, Door Knobs, Knobs","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/01.086W.AI_.32-Knob-OWL-design-Ant-Iron-32mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/animal/knob-owl-design-cast-antique-iron-32mm/"
"Knob Patterned Ceramic ALBANY with Back Plate 35mm Dia","49.086P.AIC.35","Cabinet Knobs, Door Knobs, Knobs, Ornate","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/49.086P.AIC_.35-Knob-ALBANY-Patterned-35mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/ornate/knob-patterned-ceramic-albany-with-back-plate-35mm-dia/"
"Knob Plain Shaker Cast Antique Brass on Iron 32mm Dia","A142","Cabinet Knobs, Door Knobs, Shaker","https://www.adfixtrade.co.uk/wp-content/uploads/2021/09/A142-Knob-Plain-Shaker-Cast-Antique-Brass-on-Iron-32mm-Dia-2.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/shaker/knob-plain-shaker-cast-antique-brass-on-iron-32mm-dia/"
"Knob Plain Shaker Cast Antique Copper 35mm Dia","A144","Cabinet Knobs, Door Knobs, Knobs, Shaker","https://www.adfixtrade.co.uk/wp-content/uploads/2022/04/A144-Knob-Plain-Shaker-Cast-Antique-Copper-35mm-Dia.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/shaker/knob-plain-shaker-cast-antique-copper-35mm-dia/"
"Knob Plain Shaker Cast Antique Iron 32mm Dia","A141","Cabinet Knobs, Door Knobs, Shaker","https://www.adfixtrade.co.uk/wp-content/uploads/2021/09/A141-Knob-Plain-Shaker-Cast-Antique-Iron-32mm-Dia.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/shaker/knob-plain-shaker-cast-antique-iron-32mm-dia/"
"Knob Plain Shaker Cast Chrome on Iron 32mm Dia","70.086.CHC.32","Cabinet Knobs, Door Knobs, Knobs, Shaker","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.086.CHC_.32-Knob-Plain-Shaker-Cast-Chrome-on-Iron-32mm-Dia.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/shaker/knob-plain-shaker-cast-chrome-on-iron-32mm-dia/"
"Knob Plain Shaker Cast Chrome on Iron 35mm Dia M4","70.086.CHC.35","Cabinet Knobs, Door Knobs, Knobs, Shaker","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.086.CHC_.35-knob-Shaker-Chrome-35mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/shaker/knob-plain-shaker-cast-chrome-on-iron-35mm-dia-m4/"
"Knob Plain Shaker Cast Iron Satin Epoxy Black 35mm Dia","70.086.SEB.35B","Cabinet Knobs, Door Knobs, Knobs, Shaker","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.086.SEB_.35B-Shaker-SEB-35mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/shaker/knob-plain-shaker-cast-iron-satin-epoxy-black-35mm-dia/"
"Knob Plain Shaker Cast Smooth Antique Iron 35mm Dia","49.086.AI.35C","Cabinet Knobs, Door Knobs, Door Knobs & Escutcheons, Shaker","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/49.086.AI_.35C-Knob-Plain-Shaker-Cast-Smooth-Antique-Iron-35mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/shaker/knob-plain-shaker-cast-smooth-antique-iron-35mm-dia/"
"Knob Plain Shaker Chrome on Brass 25mm dia M4 – TBD","A127.KA","Cabinet Knobs, Door Knobs, Knobs, Shaker","","https://www.adfixtrade.co.uk/products/shop-by-style/shaker/knob-plain-shaker-chrome-on-brass-25mm-dia-m4/"
"Knob Plain Shaker Chrome on Brass 35mm dia M4","70.086.CPB.35","Cabinet Knobs, Door Knobs, Knobs, Shaker","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/70.086.CPB_.35-Knob-Plain-Shaker-Chrome-35mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/shaker/knob-plain-shaker-chrome-on-brass-35mm-dia-m4/"
"Knob Plain SHAKER Solid Brass 25mm dia M4","70.086.SB.25B","Cabinet Knobs, Door Knobs, Knobs, Shaker","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/70.086.SB_.25B-Cupboard-Knob-SHAKER-Solid-Brass-25mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/shaker/knob-plain-shaker-solid-brass-25mm-dia-m4/"
"Knob Plain SHAKER Solid Brass 35mm dia M4","70.086.SB.35B","Cabinet Knobs, Door Knobs, Shaker","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.086.SB_.35B-Knob-Shaker-Solid-Brass-35mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/shaker/knob-plain-shaker-solid-brass-35mm-dia-m4/"
"Knob Plain SHAKER Solid Brass 35mm dia M4","A143","Cabinet Knobs, Door Knobs, Shaker","","https://www.adfixtrade.co.uk/products/shop-by-style/shaker/knob-plain-shaker-solid-brass-35mm-dia-m4-2/"
"Knob Plain Shaker with Seam Cast Antique Copper 32mm Dia","70.086.AC.32B","Cabinet Knobs, Door Knobs, Shaker","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/70.086.AC_.32B-Knob-Plain-Shaker-with-Seam-Cast-Antique-Copper-32mm-Dia.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/shaker/knob-plain-shaker-with-seam-cast-antique-copper-32mm-dia/"
"Knob Plain Shaker with Seam Cast Antique Copper 35mm Dia","70.086.AC.35B","Cabinet Knobs, Door Knobs, Knobs, Shaker","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/70.086.AC_.35B-Knob-Plain-Shaker-with-Seam-Cast-Antique-Copper-35mm-Dia.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/shaker/knob-plain-shaker-with-seam-cast-antique-copper-35mm-dia/"
"Knob Plain Shaker with Seam Cast Antique Iron 25mm","70.086.AI.25B","Cabinet Knobs, Door Knobs, Knobs, Shaker","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.086.AI_.25B-Knob-Plain-Shaker-Cast-Ant-Iron-25mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/shaker/knob-plain-shaker-with-seam-cast-antique-iron-25mm/"
"Knob Plain Shaker with Seam Cast Antique Iron 32mm Dia","70.086.AI.32B","Cabinet Knobs, Door Knobs, Knobs, Shaker","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.086.AI_.32B-Shaker-Knob-Ant-Iron-32mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/shaker/knob-plain-shaker-with-seam-cast-antique-iron-32mm-dia/"
"Knob Plain Shaker with Seam Cast Antique Iron 35mm Dia","70.086.AI.35B","Cabinet Knobs, Door Knobs, Knobs, Shaker","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.086.AI_.35B-Cast-Shaker-Knob-35mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/shaker/knob-plain-shaker-with-seam-cast-antique-iron-35mm-dia/"
"Knob POLKA DOT style Ceramic 40mm dia","01.086D.CL.38","Cabinet Knobs, Door Knobs, Knobs, Ornate","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/01.086D.CL_.38-Polka-Dot-style-Ceramic-Knob-40mm-dia.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/ornate/knob-polka-dot-style-ceramic-40mm-dia/"
"Knob Pumpkin Ridged Cast Ant Iron 35mm Dia","30.086P.AI.35","Cabinet Knobs, Door Knobs, Flora & Fauna, Knobs","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/30.086P.AI_.35-Pumpkin-Ridged-Knob.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/flora-fauna/knob-pumpkin-ridged-cast-ant-iron-35mm-dia/"
"Knob PUMPKIN Ridged Cast Antique Iron 32mm Dia 49.086D.AI.32","49.086P.AI.32","Cabinet Knobs, Door Knobs, Flora & Fauna, Knobs","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/49.086P.AI_.32-Pumpkin-Ridged-Knob-AI-32mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/flora-fauna/knob-pumpkin-ridged-cast-antique-iron-32mm-dia-49-086d-ai-32/"
"Knob ROSE Design Antique Iron 32mm","01.086R.AI.32","Cabinet Knobs, Door Knobs, Flora & Fauna, Knobs","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/01.086R.AI_.32-Knob-Rose-Shape-32mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/flora-fauna/knob-rose-design-antique-iron-32mm/"
"Knob Round c/w Back Plate Cast Ant Iron 35mm Dia (AF003AI)","30.086.AI.35","Cabinet Knobs, Door Knobs, Knobs, Shaker","https://www.adfixtrade.co.uk/wp-content/uploads/2022/04/30.086.AI_.35A-Knob-Flat-Top-Cast-Ant-Iron-35mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/shaker/knob-round-c-w-back-plate-cast-ant-iron-35mm-dia-af003ai/"
"Knob Round Circular Rings Cast Ant Iron 31mm Dia","49.086R.AI.35","Cabinet Knobs, Door Knobs, Industrial","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/49.086R.AI_.35-Knob-Round-Circular-Rings-Cast-Ant-Iron-31mm-Dia.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/industrial/knob-round-circular-rings-cast-ant-iron-31mm-dia/"
"Knob Round Medium Cast Ant Iron 1.5″ Dia (AF002AI)","30.086.AI.38","Cabinet Knobs, Door Knobs, Industrial, Knobs","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/30.086.AI_.38-Knob-Round-Medium-Cast-Ant-Iron-1.5-Dia-AF002AI.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/industrial/knob-round-medium-cast-ant-iron-1-5-dia-af002ai/"
"Knob Round Medium Cast Iron Rust 1.5″ Dia (AF002R)","30.086.RU.38","Cabinet Knobs, Door Knobs, Industrial, Knobs","","https://www.adfixtrade.co.uk/products/shop-by-style/industrial/knob-round-medium-cast-iron-rust-1-5-dia-af002r/"
"Knob Shaker LONG NECK Design Ant Iron 35mm (EASTBURN)","49.086E.AI.35","Cabinet Knobs, Door Knobs, Knobs, Shaker","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/49.086E.AI_.35-Knob-Shaker-EASTBURN-LONG-NECK-Design-Ant-Iron-35mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/shaker/knob-shaker-long-neck-design-ant-iron-35mm-eastburn/"
"Knob Shaker Type Brushed Nickel 32mm","03.086.BN.32","Cabinet Knobs, Door Knobs, Knobs, Shaker","","https://www.adfixtrade.co.uk/products/shop-by-style/shaker/knob-shaker-type-brushed-nickel-32mm/"
"Knob Shaker Type Brushed Nickel on Cast Brass 35mm","C112.BS","Cabinet Knobs, Door Knobs, Knobs, Shaker","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/C112.BS-Knob-Shaker-Type-Brushed-Nickel-on-Cast-Brass-35mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/shaker/knob-shaker-type-brushed-nickel-on-cast-brass-35mm/"
"Knob Shaker Type Brushed Nickel on Iron 35mm","03.086.BN.35","Cabinet Knobs, Door Knobs, Knobs, Shaker","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/03.086.BN_.35-Round-Knob-Shaker-Type-Brushed-Nickel-35mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/shaker/knob-shaker-type-brushed-nickel-35mm/"
"Knob Shaker Type Brushed Nickel on Iron 35mm (Scratched) TBD","70.086.BN.35","Cabinet Knobs, Door Knobs, Knobs, Shaker","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.086.BN_.35-Shaker-Knob-Matt-Nickel-35mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/shaker/knob-shaker-type-brushed-nickel-on-iron-35mm-2/"
"Knob Shutter Bureau Ant COPPER on Brass 1″ / 25mm","A124.BS","Cabinet Knobs, Door Knobs, Industrial, Knobs","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/A124.BS-Knob-Shutter-Bureau-Ant-COPPER-on-Brass-1-25mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/industrial/knob-shutter-bureau-ant-copper-on-brass-1-25mm/"
"Knob Shutter Bureau Cast Ant Iron 1″ / 25mm","A114.AL","Cabinet Knobs, Door Knobs, Industrial, Knobs","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/A114.AL-Knob-Shutter-Bureau-Cast-Ant-Iron-25mm-2.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/industrial/knob-shutter-bureau-cast-ant-iron-1-25mm/"
"Knob Shutter Bureau Solid Brass Ant 1″ / 25mm","A112.BS","Cabinet Knobs, Door Knobs, Industrial, Knobs","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/A112.BS-Knob-Shutter-Bureau-Solid-Brass-25mm-Dia.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/industrial/knob-shutter-bureau-solid-brass-ant-1-25mm/"
"Knob Square PYRAMID Ridged Antique Iron 20 x 20mm","49.086P.AI.20","Cabinet Knobs, Door Knobs, Knobs, Novelty","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/49.086P.AI_.20-Pyramid-Knob-AI-20mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/novelty-shop-by-style/knob-square-pyramid-ridged-antique-iron-20-x-20mm/"
"Knob Square Shaker Cast Ant Iron 32 x 32mm / 1.25″","70.085.AI.32","Cabinet Knobs, Door Knobs, Knobs, Shaker","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.085.AI_.32-Square-shaker-32mm-A.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/shaker/knob-square-shaker-cast-ant-iron-32-x-32mm-1-25/"
"Knob Square Shaker Rust 32mm x 32mm","70.085.RU.32","Cabinet Knobs, Door Knobs, Knobs, Shaker","","https://www.adfixtrade.co.uk/products/shop-by-style/shaker/knob-square-shaker-rust-32mm-x-32mm/"
"Knob TEE Cast Ant Iron 56mm high 38mm protusion","70.086V.AI.56","Pull Handles, Pull Handles","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/70.086V.AI_.56-Tee-Knob-Pull-Handle-Ant-Iron-56mm.jpg","https://www.adfixtrade.co.uk/products/architectural-ironmongery/furniture-fittings-architectural-ironmongery/pull-handles-furniture-fittings-architectural-ironmongery/knob-tee-cast-ant-iron-56mm-high-38mm-protusion/"
"Knob Traditional BLENHEIM Base Plate Chrome on Brass 35mm","70.086N.CPB.35","Cabinet Knobs, Door Knobs, Industrial, Knobs","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.086N.CPB_.35-Knob-BLENHEIM-Chrome-35mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/industrial/knob-traditional-blenheim-base-plate-chrome-on-brass-35mm/"
"Knob Traditional BLENHEIM Base Plate Solid Brass 35mm","70.086N.SB.35","Cabinet Knobs, Door Knobs, Shaker","https://www.adfixtrade.co.uk/wp-content/uploads/2022/05/70.086N.SB_.35-Knob-Traditional-BLENHEIM-Base-Plate-Solid-Brass-35mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/shaker/knob-traditional-blenheim-base-plate-solid-brass-35mm/"
"Knob Turned Beech c/w Screw 35mm Dia","03.100.BE.35","Cabinet Knobs, Door Knobs, Industrial, Knobs","","https://www.adfixtrade.co.uk/products/shop-by-style/industrial/knob-turned-beech-c-w-screw-35mm-dia/"
"Knob Turned Beech c/w Screw 55mm Dia","93.100.BE.55","Cabinet Knobs, Door Knobs, Industrial, Knobs","","https://www.adfixtrade.co.uk/products/shop-by-style/industrial/knob-turned-beech-c-w-screw-55mm-dia/"
"Knob Victorian c/w Back Plate Cast Rust Iron 35mm (AF003)","70.086B.RU.35","Cabinet Knobs, Door Knobs, Victorian","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/70.086B.RU_.35-Knob-Victorian-cw-Back-Plate-Cast-Rust-Iron-38mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/victorian/knob-victorian-c-w-back-plate-cast-rust-iron-35mm-af003/"
"Knob White Ceramic ALBANY with Ant Iron Back Plate 35mm","49.086W.AIC.35","Cabinet Knobs, Door Knobs, Knobs, Ornate","https://www.adfixtrade.co.uk/wp-content/uploads/2020/05/49.086W.AIC_.35-Ceramic-Knob-White-back-plate-35mm2.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/ornate/knob-white-ceramic-albany-with-ant-iron-back-plate-35mm/"
"Knob with Indent Rim Straight Stem Antique Iron 35mm","49.086I.AI.35","Cabinet Knobs, Door Knobs, Industrial, Knobs","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/49.086I.AI_.35-Knob-with-Indent-Rim-Straight-Stem-Antique-Iron-35mm.jpg","https://www.adfixtrade.co.uk/products/shop-by-style/industrial/knob-with-indent-rim-straight-stem-antique-iron-35mm/"
"Library Label Card Frame Medium Lugs Antique Brass 90mm","05.002.AB.90","Label Holders, Miscellaneous, Retail & Hospitality Fittings, Signs & Plaques","https://www.adfixtrade.co.uk/wp-content/uploads/2020/04/05.002.AB_.90-Label-Frame-Ant-Brass-90mm.jpg","https://www.adfixtrade.co.uk/products/cabinet-hardware/miscellaneous-cabinet-hardware/library-label-card-frame-medium-lugs-antique-brass-90mm/"
